연령대,피해자 성별,최초 접수년,최초 접수월,피해자계좌_피해(송금)액,사기유형,사칭기관,피해구제 신청사유,접근매체
60,남,2024,03,40000000,사건연루조사,할부금융(카드사 및 캐피탈),보이스피싱,문자
60,여,2024,03,1890000,기존대출 상환,할부금융(카드사 및 캐피탈),일반대출,전화
60,여,2024,03,100000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2024,03,33690000,기존대출 상환,저축은행,일반대출,전화
70,남,2024,03,2000000,기타,기타,보이스피싱,문자
70,남,2024,03,22500000,"대출수수료 요구(보증료, 공탁 등)",할부금융(카드사 및 캐피탈),일반대출,개인
70,남,2024,03,1000000,기타,기타 공공기관,보이스피싱,전화
70,여,2024,03,10000000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,여,2024,03,18300000,기타,기타,일반대출,문자
70,여,2024,03,10000000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,남,2024,03,7000000,기타,할부금융(카드사 및 캐피탈),일반대출,전화
70,남,2024,03,2000000,기타,기타 공공기관,보이스피싱,전화
70,남,2024,03,9000000,지인사칭(메신저피싱),개인,보이스피싱,문자
80,남,2024,03,200000,지인사칭(메신저피싱),개인,보이스피싱,문자
10,여,2024,04,300000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
20,남,2024,04,965200,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
20,남,2024,04,1295900,"대출수수료 요구(보증료, 공탁 등)",기타,일반대출,메신저
20,남,2024,04,6500000,기존대출 상환,기타 공공기관,일반대출,전화
30,남,2024,04,10000000,기존대출 상환,저축은행,일반대출,전화
30,남,2024,04,8120000,기존대출 상환,저축은행,일반대출,문자
40,여,2024,04,8000000,기존대출 상환,할부금융(카드사 및 캐피탈),일반대출,전화
40,남,2024,04,10000000,기존대출 상환,시중은행,일반대출,전화
40,여,2024,04,18500000,기타,저축은행,보이스피싱,전화
40,여,2024,04,18500000,기타,저축은행,일반대출,전화
40,여,2024,04,1800000,지인사칭(메신저피싱),개인,보이스피싱,문자
40,남,2024,04,20740000,기존대출 상환,시중은행,일반대출,전화
40,여,2024,04,30000000,기존대출 상환,기타,일반대출,전화
40,남,2024,04,30000000,대출실행 후 상환,저축은행,일반대출,전화
40,남,2024,04,6000000,기존대출 상환,시중은행,일반대출,전화
40,여,2024,04,5000000,기존대출 상환,대부업체,일반대출,전화
40,남,2024,04,14580000,기존대출 상환,저축은행,일반대출,전화
40,남,2024,04,14233000,기존대출 상환,시중은행,일반대출,전화
40,여,2024,04,25000000,기존대출 상환,시중은행,일반대출,전화
40,남,2024,04,10000000,기존대출 상환,저축은행,일반대출,전화
40,남,2024,04,4000000,지인사칭(메신저피싱),개인,보이스피싱,문자
40,여,2024,04,12500000,기존대출 상환,시중은행,일반대출,전화
40,남,2024,04,268200000,사건연루조사,금감원. 금융위,보이스피싱,문자
50,남,2024,04,6020000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2024,04,21000000,기존대출 상환,시중은행,일반대출,전화
50,남,2024,04,15970000,기타,시중은행,일반대출,전화
50,남,2024,04,5000000,대출실행 후 상환,저축은행,일반대출,전화
50,여,2024,04,5254000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2024,04,42000000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2024,04,1000000,기타,기타,보이스피싱,문자
50,남,2024,04,10000000,기타,시중은행,일반대출,전화
50,남,2024,04,18000000,기존대출 상환,저축은행,일반대출,전화
50,여,2024,04,24630000,기타,할부금융(카드사 및 캐피탈),일반대출,전화
50,남,2024,04,18000000,기존대출 상환,저축은행,일반대출,전화
50,남,2024,04,4200000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2024,04,6020000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2024,04,4800000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2024,04,15000000,기존대출 상환,시중은행,일반대출,전화
50,여,2024,04,24630000,기타,할부금융(카드사 및 캐피탈),일반대출,전화
50,여,2024,04,17600000,대출실행 후 상환,할부금융(카드사 및 캐피탈),일반대출,전화
50,남,2024,04,136000000,기타,시중은행,일반대출,전화
50,여,2024,04,350000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2024,04,30000000,기존대출 상환,기타 공공기관,일반대출,전화
50,여,2024,04,20000000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2024,04,10000000,기존대출 상환,기타,일반대출,전화
50,남,2024,04,12000000,"대출수수료 요구(보증료, 공탁 등)",할부금융(카드사 및 캐피탈),일반대출,전화
60,남,2024,04,300000,기타,기타 공공기관,보이스피싱,문자
60,남,2024,04,6012000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2024,04,10000,기타,기타,보이스피싱,문자
60,남,2024,04,27700000,기존대출 상환,시중은행,일반대출,전화
60,여,2024,04,300000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2024,04,52132600,기타,시중은행,일반대출,전화
60,남,2024,04,300000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2024,04,6020000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2024,04,6950000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2024,04,13000000,대출실행 후 상환,저축은행,일반대출,전화
60,남,2024,04,5000000,기타,기타,보이스피싱,문자
60,남,2024,04,10000000,기타,기타,보이스피싱,문자
60,여,2024,04,8400000,사건연루조사,금감원. 금융위,보이스피싱,전화
60,남,2024,04,2000000,기타,기타,보이스피싱,문자
70,여,2024,04,300000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,남,2024,04,9800000,기타,기타,보이스피싱,문자
70,남,2024,04,5500000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,남,2024,04,9800000,기타,기타 공공기관,보이스피싱,문자
70,남,2024,04,200000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,남,2024,04,200000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,남,2024,04,200000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,남,2024,04,3000000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,남,2024,04,3000000,지인사칭(메신저피싱),개인,보이스피싱,문자
10,남,2024,05,300000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
20,여,2024,05,200000,"대출수수료 요구(보증료, 공탁 등)",금융지주회사,일반대출,개인
20,남,2024,05,9950000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
20,여,2024,05,40000000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
20,남,2024,05,989510,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
20,남,2024,05,17650000,기타,대부업체,일반대출,개인
20,여,2024,05,4293200,기타,기타,일반대출,메신저
20,여,2024,05,11170000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
30,남,2024,05,28500000,기존대출 상환,저축은행,일반대출,전화
30,여,2024,05,70000000,"대출수수료 요구(보증료, 공탁 등)",기타,일반대출,문자
30,남,2024,05,30000000,지인사칭(메신저피싱),기타,보이스피싱,메신저
30,남,2024,05,20000000,대출실행 후 상환,기타,일반대출,문자
30,남,2024,05,27000000,기존대출 상환,시중은행,일반대출,전화
30,남,2024,05,49100000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
30,남,2024,05,2080000,기존대출 상환,저축은행,일반대출,전화
40,남,2024,05,46850000,기타,기타,보이스피싱,문자
40,남,2024,05,22260000,대출실행 후 상환,저축은행,일반대출,전화
40,남,2024,05,45000000,기존대출 상환,기타,일반대출,전화
40,남,2024,05,10000000,기존대출 상환,할부금융(카드사 및 캐피탈),일반대출,전화
40,남,2024,05,46000000,기존대출 상환,금융지주회사,일반대출,개인
40,여,2024,05,100000,가족납치.상해 협박,개인,보이스피싱,전화
40,남,2024,05,10000000,대출실행 후 상환,저축은행,일반대출,전화
40,남,2024,05,70000000,기타,기타,일반대출,전화
40,남,2024,05,45700000,기타,기타,일반대출,전화
40,남,2024,05,19000000,기존대출 상환,저축은행,일반대출,전화
50,남,2024,05,17000000,대출실행 후 상환,시중은행,일반대출,전화
50,여,2024,05,300000,지인사칭(메신저피싱),기타,보이스피싱,문자
50,여,2024,05,300000,지인사칭(메신저피싱),기타,보이스피싱,문자
50,남,2024,05,300000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2024,05,4400000,대출실행 후 상환,저축은행,일반대출,전화
50,남,2024,05,44000000,기존대출 상환,시중은행,일반대출,전화
50,여,2024,05,17000000,기존대출 상환,저축은행,일반대출,전화
50,여,2024,05,11000000,대출실행 후 상환,저축은행,일반대출,전화
50,여,2024,05,10000000,기존대출 상환,시중은행,일반대출,전화
50,남,2024,05,9000000,기존대출 상환,시중은행,일반대출,전화
50,남,2024,05,6000000,기존대출 상환,저축은행,일반대출,전화
60,여,2024,05,27000000,기타,기타 공공기관,보이스피싱,문자
60,여,2024,05,78363242,기타,대부업체,일반대출,전화
60,여,2024,05,990000,가족납치.상해 협박,개인,보이스피싱,전화
60,남,2024,05,22000000,기존대출 상환,기타 공공기관,일반대출,전화
60,남,2024,05,300000,기타,기타 공공기관,보이스피싱,문자
60,남,2024,05,15000000,기존대출 상환,기타 공공기관,일반대출,전화
60,남,2024,05,500000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2024,05,500000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2024,05,146900000,기존대출 상환,대부업체,일반대출,전화
60,남,2024,05,5000000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2024,05,2000000,미배송 및 공과금연체 관련,기타 공공기관,보이스피싱,문자
60,여,2024,05,1000000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2024,05,990000,가족납치.상해 협박,개인,보이스피싱,전화
70,여,2024,05,40000000,기타,기타 공공기관,일반대출,개인
70,남,2024,05,21544000,기타,할부금융(카드사 및 캐피탈),일반대출,문자
70,남,2024,05,21544000,"대출수수료 요구(보증료, 공탁 등)",할부금융(카드사 및 캐피탈),일반대출,문자
20,여,2024,06,2000000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
20,남,2024,06,10000000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
20,남,2024,06,9550000,기존대출 상환,저축은행,일반대출,전화
20,남,2024,06,59000000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
20,남,2024,06,10000000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
30,남,2024,06,13000000,기타,시중은행,일반대출,메신저
30,여,2024,06,20000000,대출실행 후 상환,저축은행,일반대출,문자
30,남,2024,06,83000000,기존대출 상환,시중은행,일반대출,개인
30,남,2024,06,83000000,기존대출 상환,시중은행,일반대출,개인
30,남,2024,06,83000000,기존대출 상환,시중은행,일반대출,개인
30,여,2024,06,46000000,대출실행 후 상환,저축은행,일반대출,문자
30,여,2024,06,99135000,대출실행 후 상환,저축은행,일반대출,메신저
30,여,2024,06,2700000,대출실행 후 상환,저축은행,일반대출,메신저
30,남,2024,06,126150000,기타,기타 공공기관,보이스피싱,문자
40,남,2024,06,15000000,기존대출 상환,시중은행,일반대출,전화
40,여,2024,06,300000,기타,시중은행,보이스피싱,전화
40,남,2024,06,21300000,기존대출 상환,저축은행,일반대출,전화
40,남,2024,06,84000000,기타,기타 공공기관,보이스피싱,문자
40,남,2024,06,10000000,대출실행 후 상환,저축은행,일반대출,전화
40,남,2024,06,50000000,기타,기타 공공기관,보이스피싱,문자
40,남,2024,06,84000000,기타,기타 공공기관,보이스피싱,문자
40,남,2024,06,451100000,대출실행 후 상환,기타,일반대출,전화
40,남,2024,06,50000000,대출실행 후 상환,저축은행,일반대출,전화
50,남,2024,06,17000000,"대출수수료 요구(보증료, 공탁 등)",시중은행,일반대출,메신저
50,남,2024,06,17650000,기존대출 상환,시중은행,일반대출,전화
50,남,2024,06,18000000,기타,할부금융(카드사 및 캐피탈),일반대출,전화
50,남,2024,06,7700000,지인사칭(메신저피싱),경찰. 검찰. 법원,보이스피싱,문자
50,여,2024,06,6000000,기존대출 상환,시중은행,일반대출,전화
50,남,2024,06,500000,기타,할부금융(카드사 및 캐피탈),보이스피싱,전화
50,남,2024,06,10000000,기존대출 상환,할부금융(카드사 및 캐피탈),일반대출,전화
50,여,2024,06,71113510,사건연루조사,금감원. 금융위,보이스피싱,문자
50,여,2024,06,12940000,기존대출 상환,저축은행,일반대출,전화
60,여,2024,06,50000000,사건연루조사,금감원. 금융위,보이스피싱,문자
60,남,2024,06,1000000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2024,06,5753000,기존대출 상환,저축은행,일반대출,전화
60,남,2024,06,8000000,기존대출 상환,기타,일반대출,메신저
60,여,2024,06,10000000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2024,06,49987600,대출실행 후 상환,시중은행,일반대출,전화
60,남,2024,06,49987600,기타,시중은행,일반대출,전화
60,남,2024,06,65000000,기타,기타 공공기관,일반대출,개인
60,여,2024,06,900000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2024,06,30000000,사건연루조사,금감원. 금융위,보이스피싱,전화
60,남,2024,06,5000000,기존대출 상환,저축은행,일반대출,전화
60,남,2024,06,6020000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2024,06,600000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2024,06,4500000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2024,06,500000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2024,06,130000000,사건연루조사,금감원. 금융위,보이스피싱,문자
60,남,2024,06,6000000,기존대출 상환,저축은행,일반대출,전화
60,여,2024,06,6000000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,여,2024,06,31900000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,남,2024,06,500000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,남,2024,06,1000000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,여,2024,06,8370000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,여,2024,06,500000,지인사칭(메신저피싱),개인,보이스피싱,메신저
70,남,2024,06,500000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,여,2024,06,500000,지인사칭(메신저피싱),개인,보이스피싱,문자
80,남,2024,06,110000000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
80,남,2024,07,1729000000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
80,남,2024,07,1729000000,사건연루조사,경찰. 검찰. 법원,보이스피싱,기타
40,남,2024,07,11500000,기존대출 상환,시중은행,일반대출,전화
20,남,2024,07,4410000,대출실행 후 상환,시중은행,일반대출,전화
50,남,2024,07,10015000,기타,기타 공공기관,보이스피싱,메신저
60,남,2024,07,38124546,기타,기타,일반대출,전화
30,여,2024,07,49000000,기존대출 상환,금감원. 금융위,일반대출,메신저
30,여,2024,07,49000000,기존대출 상환,기타,일반대출,메신저
60,여,2024,07,500000,지인사칭(메신저피싱),개인,보이스피싱,전화
50,남,2024,07,50000000,기존대출 상환,기타 공공기관,일반대출,전화
40,여,2024,07,10000000,기존대출 상환,저축은행,일반대출,전화
40,여,2024,07,4890000,기존대출 상환,저축은행,일반대출,전화
60,여,2024,07,10000000,기존대출 상환,저축은행,일반대출,전화
20,여,2024,07,45000000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
40,여,2024,07,6000000,대출실행 후 상환,저축은행,일반대출,전화
20,남,2024,07,16000000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
30,남,2024,07,99680000,기타,기타,보이스피싱,전화
60,여,2024,07,21500000,대출실행 후 상환,기타 공공기관,일반대출,전화
30,남,2024,07,15000000,기존대출 상환,저축은행,일반대출,전화
40,남,2024,07,12000000,기존대출 상환,저축은행,일반대출,메신저
60,남,2024,07,500000,지인사칭(메신저피싱),개인,보이스피싱,전화
60,남,2024,07,2000000,지인사칭(메신저피싱),개인,보이스피싱,전화
30,남,2024,07,15000000,기존대출 상환,시중은행,일반대출,전화
20,여,2024,07,1432800,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
50,남,2024,07,8000000,기존대출 상환,저축은행,일반대출,전화
50,남,2024,07,6000000,기존대출 상환,저축은행,일반대출,전화
50,남,2024,07,50000000,대출실행 후 상환,시중은행,정책자금대출,메신저
60,여,2024,07,58000000,사건연루조사,금감원. 금융위,보이스피싱,전화
40,여,2024,07,22600000,기존대출 상환,저축은행,일반대출,전화
50,여,2024,07,29000000,사건연루조사,금감원. 금융위,보이스피싱,전화
40,남,2024,07,190000,기타,기타,보이스피싱,전화
60,여,2024,07,41000000,사건연루조사,금감원. 금융위,보이스피싱,전화
40,여,2024,07,13000000,사건연루조사,경찰. 검찰. 법원,보이스피싱,메신저
40,여,2024,07,42000000,사건연루조사,경찰. 검찰. 법원,보이스피싱,메신저
60,남,2024,07,500000,지인사칭(메신저피싱),개인,보이스피싱,전화
70,여,2024,07,126800000,기타,기타,일반대출,전화
50,남,2024,07,17500000,대출실행 후 상환,저축은행,일반대출,전화
60,여,2024,07,78000000,사건연루조사,금감원. 금융위,보이스피싱,전화
40,여,2024,07,60000000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
40,여,2024,07,8500000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
40,남,2024,07,49700000,대출수수료 요구(보증료. 공탁 등),시중은행,일반대출,전화
40,남,2024,07,47400000,기존대출 상환,기타,일반대출,전화
40,남,2024,07,47400000,대출수수료 요구(보증료. 공탁 등),시중은행,일반대출,전화
40,남,2024,07,200000,기타,저축은행,일반대출,전화
40,여,2024,07,5000000,기타,시중은행,일반대출,전화
50,여,2024,07,55000,기타,기타,보이스피싱,전화
60,남,2024,07,18900000,대출실행 후 상환,시중은행,일반대출,전화
60,남,2024,07,100000,지인사칭(메신저피싱),개인,보이스피싱,전화
60,여,2024,07,9200000,지인사칭(메신저피싱),개인,보이스피싱,전화
40,남,2024,07,5000000,대출수수료 요구(보증료. 공탁 등),시중은행,일반대출,전화
60,여,2024,07,12000000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
60,여,2024,08,20000000,사건연루조사,금감원. 금융위,보이스피싱,전화
60,여,2024,08,3000000,기존대출 상환,시중은행,일반대출,전화
40,남,2024,08,5000000,대출실행 후 상환,시중은행,일반대출,전화
30,남,2024,08,245000000,지인사칭(메신저피싱),개인,보이스피싱,전화
30,남,2024,08,245000000,지인사칭(메신저피싱),개인,보이스피싱,전화
30,남,2024,08,245000000,지인사칭(메신저피싱),개인,보이스피싱,전화
60,여,2024,08,55000000,사건연루조사,금감원. 금융위,보이스피싱,전화
40,여,2024,08,82000000,기타,할부금융(카드사 및 캐피탈),일반대출,전화
20,남,2024,08,14000000,기타,시중은행,일반대출,전화
30,여,2024,08,8700000,대출실행 후 상환,시중은행,일반대출,전화
60,남,2024,08,53000000,사건연루조사,금감원. 금융위,보이스피싱,전화
70,여,2024,08,500000,지인사칭(메신저피싱),개인,보이스피싱,전화
40,남,2024,08,30000000,기존대출 상환,기타 공공기관,일반대출,전화
20,남,2024,08,9543160,기타,저축은행,일반대출,전화
50,남,2024,08,33800000,기존대출 상환,시중은행,일반대출,전화
30,남,2024,08,11500000,기타,할부금융(카드사 및 캐피탈),일반대출,전화
60,여,2024,08,38000000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
60,남,2024,08,5000000,지인사칭(메신저피싱),개인,보이스피싱,전화
50,여,2024,08,2000000,기존대출 상환,시중은행,정책자금대출,전화
50,여,2024,08,41000000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
50,남,2024,08,5496300,기타,저축은행,일반대출,전화
50,여,2024,08,9920000,기존대출 상환,저축은행,일반대출,전화
40,남,2024,08,15000000,대출실행 후 상환,저축은행,일반대출,전화
50,남,2024,08,25000000,기존대출 상환,저축은행,일반대출,전화
60,남,2024,08,17000000,기존대출 상환,시중은행,일반대출,전화
60,남,2024,08,6268000,기존대출 상환,시중은행,일반대출,전화
70,남,2024,08,4960000,지인사칭(메신저피싱),개인,보이스피싱,전화
50,남,2024,08,1000000,지인사칭(메신저피싱),개인,보이스피싱,전화
70,남,2024,08,9000000,기타,대부업체,일반대출,전화
60,여,2024,08,15000000,기존대출 상환,기타 공공기관,일반대출,전화
60,여,2024,08,4070000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
60,여,2024,08,6000000,지인사칭(메신저피싱),개인,보이스피싱,전화
70,여,2024,08,10000000,지인사칭(메신저피싱),개인,보이스피싱,전화
50,남,2024,08,5000000,지인사칭(메신저피싱),개인,보이스피싱,전화
30,남,2024,08,10800000,기존대출 상환,시중은행,일반대출,전화
70,여,2024,08,10000000,지인사칭(메신저피싱),개인,보이스피싱,전화
50,남,2024,08,5000000,지인사칭(메신저피싱),개인,보이스피싱,전화
30,남,2024,08,30000000,기존대출 상환,저축은행,일반대출,전화
40,남,2024,08,30000000,기존대출 상환,저축은행,일반대출,전화
50,남,2024,08,3100000,대출실행 후 상환,저축은행,일반대출,전화
50,여,2024,08,43500000,기존대출 상환,시중은행,일반대출,전화
50,남,2024,08,24000000,기존대출 상환,시중은행,일반대출,전화
30,여,2024,08,14000000,기존대출 상환,시중은행,일반대출,전화
60,남,2024,08,5000000,기타,기타,보이스피싱,전화
70,남,2024,08,9600000,기타,시중은행,일반대출,전화
40,여,2024,08,1000000,대출수수료 요구(보증료. 공탁 등),시중은행,일반대출,전화
50,남,2024,08,5000000,지인사칭(메신저피싱),개인,보이스피싱,전화
40,남,2024,08,14200000,기존대출 상환,저축은행,일반대출,전화
50,남,2024,08,15000000,대출실행 후 상환,시중은행,일반대출,전화
60,남,2024,09,15100000,기타,할부금융(카드사 및 캐피탈),일반대출,기타
60,남,2024,09,150000000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
60,남,2024,09,15100000,기타,할부금융(카드사 및 캐피탈),일반대출,기타
60,남,2024,09,15100000,기타,할부금융(카드사 및 캐피탈),일반대출,전화
60,여,2024,09,43000000,기타,금감원. 금융위,보이스피싱,전화
70,여,2024,09,4490000,지인사칭(메신저피싱),개인,보이스피싱,전화
30,여,2024,09,344800000,대출실행 후 상환,기타,일반대출,전화
60,여,2024,09,19980000,기타,우체국. 전화국. 택배회사,일반대출,전화
60,남,2024,09,5000000,지인사칭(메신저피싱),개인,보이스피싱,전화
30,여,2024,09,451000000,기타,대부업체,일반대출,전화
50,남,2024,09,14000000,지인사칭(메신저피싱),개인,보이스피싱,전화
40,남,2024,09,10000000,지인사칭(메신저피싱),개인,보이스피싱,전화
60,남,2024,09,15000000,기존대출 상환,시중은행,일반대출,전화
60,여,2024,09,6000000,기존대출 상환,기타 공공기관,일반대출,전화
70,여,2024,09,10900000,대출실행 후 상환,기타 공공기관,일반대출,전화
60,여,2024,09,6000000,기존대출 상환,기타 공공기관,일반대출,전화
70,여,2024,09,10900000,대출실행 후 상환,기타 공공기관,일반대출,전화
60,남,2024,09,500000,지인사칭(메신저피싱),개인,보이스피싱,전화
60,여,2024,09,160000000,사건연루조사,금감원. 금융위,보이스피싱,전화
50,남,2024,09,15000000,기존대출 상환,시중은행,일반대출,전화
60,남,2024,09,4900000,기타,기타,보이스피싱,전화
60,남,2024,09,10000000,지인사칭(메신저피싱),개인,보이스피싱,전화
50,여,2024,09,19700000,기존대출 상환,저축은행,일반대출,전화
60,남,2024,09,13200000,대출실행 후 상환,기타 공공기관,일반대출,전화
50,남,2024,09,10000000,지인사칭(메신저피싱),개인,보이스피싱,전화
50,남,2024,09,187300000,기타,기타,일반대출,전화
50,여,2024,09,500000,지인사칭(메신저피싱),개인,보이스피싱,기타
50,여,2024,09,500000,지인사칭(메신저피싱),개인,보이스피싱,기타
50,남,2024,09,20000000,기존대출 상환,시중은행,일반대출,전화
40,남,2024,09,17700000,기존대출 상환,기타 공공기관,정책자금대출,전화
50,남,2024,09,10000000,지인사칭(메신저피싱),개인,보이스피싱,전화
70,남,2024,09,14000000,지인사칭(메신저피싱),개인,보이스피싱,전화
70,여,2024,09,500000,지인사칭(메신저피싱),개인,보이스피싱,전화
60,남,2024,09,4900000,기타,기타,보이스피싱,전화
70,여,2024,09,500000,지인사칭(메신저피싱),개인,보이스피싱,전화
50,남,2024,09,14700000,기존대출 상환,저축은행,일반대출,전화
20,남,2024,09,9900000,기존대출 상환,저축은행,일반대출,전화
70,여,2024,09,6750000,지인사칭(메신저피싱),개인,보이스피싱,전화
70,여,2024,09,590000,지인사칭(메신저피싱),개인,보이스피싱,전화
30,여,2024,09,11000000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
50,남,2024,09,16000000,기존대출 상환,할부금융(카드사 및 캐피탈),일반대출,전화
60,남,2024,09,150000000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
60,남,2024,09,15100000,기타,할부금융(카드사 및 캐피탈),일반대출,기타
50,여,2024,09,30000000,기존대출 상환,기타 공공기관,일반대출,전화
40,여,2024,09,11000000,기존대출 상환,시중은행,일반대출,전화
60,여,2024,09,10000000,지인사칭(메신저피싱),개인,보이스피싱,전화
30,여,2024,09,110000000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
60,남,2024,09,15100000,기타,할부금융(카드사 및 캐피탈),일반대출,전화
50,여,2024,09,24600000,기존대출 상환,시중은행,일반대출,전화
40,여,2024,10,500000,지인사칭(메신저피싱),개인,보이스피싱,전화
30,남,2024,10,28000000,대출수수료 요구(보증료. 공탁 등),할부금융(카드사 및 캐피탈),일반대출,전화
30,남,2024,10,28000000,대출수수료 요구(보증료. 공탁 등),할부금융(카드사 및 캐피탈),일반대출,전화
30,남,2024,10,34400000,기존대출 상환,할부금융(카드사 및 캐피탈),일반대출,전화
40,남,2024,10,360000,기타,개인,보이스피싱,전화
30,여,2024,10,54123000,대출수수료 요구(보증료. 공탁 등),기타 공공기관,일반대출,전화
70,여,2024,10,500000,지인사칭(메신저피싱),개인,보이스피싱,전화
50,남,2024,10,575220,대출실행 후 상환,기타,일반대출,전화
40,여,2024,10,100000000,사건연루조사,기타 공공기관,보이스피싱,전화
70,여,2024,10,500000,지인사칭(메신저피싱),개인,보이스피싱,전화
20,여,2024,10,500000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
70,남,2024,10,500000,지인사칭(메신저피싱),개인,보이스피싱,전화
50,남,2024,10,48000000,기존대출 상환,시중은행,일반대출,전화
70,여,2024,10,500000,지인사칭(메신저피싱),개인,보이스피싱,전화
70,여,2024,10,500000,기타,개인,보이스피싱,전화
50,남,2024,10,500000,지인사칭(메신저피싱),개인,보이스피싱,전화
50,여,2024,10,5000000,기존대출 상환,할부금융(카드사 및 캐피탈),일반대출,전화
60,남,2024,10,500000,지인사칭(메신저피싱),개인,보이스피싱,전화
60,여,2024,10,500000,사건연루조사,금감원. 금융위,보이스피싱,전화
70,여,2024,10,82000000,사건연루조사,금감원. 금융위,보이스피싱,전화
60,여,2024,10,5000000,지인사칭(메신저피싱),개인,보이스피싱,전화
40,남,2024,10,500000,지인사칭(메신저피싱),개인,보이스피싱,전화
50,여,2024,10,14700000,대출실행 후 상환,저축은행,일반대출,전화
70,여,2024,10,500000,지인사칭(메신저피싱),개인,보이스피싱,전화
40,남,2024,10,14000000,대출수수료 요구(보증료. 공탁 등),시중은행,일반대출,전화
50,남,2024,10,18000000,대출실행 후 상환,저축은행,일반대출,전화
60,여,2024,10,500000,지인사칭(메신저피싱),개인,보이스피싱,전화
50,남,2024,10,500000,지인사칭(메신저피싱),기타,보이스피싱,전화
60,여,2024,10,500000,지인사칭(메신저피싱),개인,보이스피싱,전화
70,여,2024,10,300000,지인사칭(메신저피싱),개인,보이스피싱,전화
60,여,2024,10,2000000,지인사칭(메신저피싱),개인,보이스피싱,전화
40,남,2024,10,500000,지인사칭(메신저피싱),개인,보이스피싱,전화
